flag down	Utiliser un geste ou un signal similaire p
flagship store	Magasin phare
flail chest	Volet costal
flair bartending	Jonglerie de bar
flak jacket	Gilet pare-éclats; Gilet pare-balles léger
flake on	Annuler un rendez vous par paraisse ou par
flaky pastry	Pâte feuilletée
flameless cremation	Aquamation
flammability limit	Limite d’explosivité
flammable limit	Limite d’explosivité
flank steak	Bavette de flanchet
flap display	Synonyme de split-flap display
flapping flight	Vol battu
flappy-paddle gearbox	Transmission semi-automatique; Automobile équipée d’une transmission semi
flare gun	Pistolet de détresse
flare up	S'embraser, scintiller; S'emporter
flash back	Faire un flashback, faire un retour en arr
flash card	Fiche, carte mémoire; Périphérique utilisé pour stocker de la mé
flash crash	Krach éclair
flash damper	Cache-flamme
flash drive	Clé USB
flash flood	Crue soudaine
flash frozen	Surgelé
flash loan	Transaction lors de laquelle des fonds son
flash memory	Mémoire flash
flash of lightning	éclair
flash on	S'allumer
flash photolysis	Photolyse éclair
flash point	Point d’éclair, point d’inflammabilité
flash suppressor	Cache-flamme
flash-to-bang time	Intervalle éclair-son
flat brisket	Gros bout de poitrine
flat cap	Casquette
flat car	Wagon plat
flat fee	Commission immédiate
flat file	Fichier plat; Lime plate
flat file database	Base de données orientée texte
flat iron	Fer à repasser
flat out	Carrément, franchement, tout bonnement
flat tire	, Pneu crevé
flat tyre	Pneu crevé
flat water	Eau plate
flat-top ride	Flat-top ride
flc gene	Gène du locus de floraison C
flea market	Marché aux puces
fleet in being	Flotte militaire n'étant jamais intervenue
fleet of foot	Rapide et agile, en parlant de courir
flesh out	Compléter, créer les détails sur une struc
fleur de lis	Fleur de lys. (Fleurs de lis au pluriel)
flexible intermediate bulk container of radioactive waste	Conteneur souple pour déchets radioactifs
flexor accessorius	Muscle carré plantaire
flexor carpi radialis	Muscle fléchisseur radial du carpe
flexor carpi ulnaris	Muscle fléchisseur ulnaire du carpe
flexor digiti minimi brevis of foot	Muscle court fléchisseur du petit doigt du
flexor digiti minimi brevis of hand	Muscle court fléchisseur du petit doigt de
flexor digitorum brevis pedis	Muscle court fléchisseur des doigts de pie
flexor digitorum longus of foot	Muscle long fléchisseur des doigts du pied
flexor digitorum profundus of hand	Muscle fléchisseur profond des doigts de l
flexor digitorum superficialis of hand	Muscle fléchisseur superficiel des doigts
flexor hallucis brevis	Muscle court fléchisseur de l’hallux
flexor hallucis longus	Muscle long fléchisseur de l’hallux
flexor pollicis brevis	Muscle court fléchisseur du pouce
flexor pollicis longus	Muscle long fléchisseur du pouce
flight attendant	Hôtesse de l’air, steward, agent de bord
flight case	Malle renforcée
flight data recorder	Enregistreur de données de vol
flight engineer	Mécanicien aéronautique
flight inspection	Contrôle en vol
flight management system	Système de gestion de vol
flight mechanic	Mécanicien aéronautique
flight of stairs	Escalier, volée
flight path	Trajectoire
flight readiness review	Revue d’aptitude au vol
flight recorder	Enregistreur de vol
flight shaming	Honte de prendre l’avion
flight simulator	Simulateur de vol
flightless cormorant	Cormoran aptère
fling off	Précipiter
flip book	Folioscope
flip chip	Puce retournée
flip side	Revers (côté d’une chose opposé au côté pr
flipped classroom	Enseignement inversé
flng unit	Unité FPLE
float glass	Verre flotté
float tube	Float-tube
float valve	Vanne à flotteur
floating holiday	Congé mobile ; congés payés accordés à un
floating island	Île flottante, grand radeau; Île flottante, dessert aux œufs et à la cr
floating liquefied natural gas unit	Unité FPLE
floating monolayer	Monocouche flottante
floating planet	Planète errante
floating point	Virgule flottante
floating rate note	Obligation à taux variable
floating storage and regasification unit	Unité FSR
floating-point unit	Unité de calcul en virgule flottante
flood tide	Marée montante, flux
floor interest rate	Taux plancher
floor plan	Plan
floor price	Prix le plus bas auquel les NFT d’une même
floor tile	Tuile que l’on met sur le sol
floppy disk	Disquette
floppy drive	Lecteur de disquette
florida sand plum	Prunier chickasaw
flow assurance	Maintien de l’écoulement
flow back	Retour de titres
flow by heads	Écoulement intermittent
flow chart	Schéma d’opérations
flow depth	Tirant d’eau
flow down	Dégager
flow energy	Énergie de flux
flow in	Affluer (en parlant de personne ou d’argen
flow off	Dégager
flower chafer	Cétoine
flower water	eau florale
flowering locus c gene	Gène du locus de floraison C
flowering plant	Plante à fleurs
fluent setter	Type de setter qui renvoie sa classe et pe
fluid coking	Cokéfaction fluide
fluid loading	Charge hydrique
fluid marketing	Veille mercatique
fluid mechanics	Mécanique des fluides
fluid shift	Transfert liquidien
fluorescence in situ hybridization	Hybridation fluorescente in situ
fluorescent lamp	Tube fluorescent, tube luminescent; Lampe fluorescente
fluorescent light	Tube fluorescent; Lampe fluorescente
fluorescent tube	Tube fluorescent
fluorhydric acid	Acide fluorhydrique (H₃O⁺ + F⁻)
fluoric acid	Acide fluorhydrique (H₃O⁺ + F⁻)
fluorine group	Groupe 17
flush out	Débusquer
fluxional entity	Entité fluctuante
fly ash	Cendre volante
fly fishing	Pêche à la mouche
fly in the face of	Être en contradiction avec, contredire; Aller à l’encontre de, s’opposer à
fly in the ointment	Hic, os, problème
fly off the handle	Péter les plombs
fly on the wall	Petite souris
fly screen	Scrigne
flying disc	Disque-volant
flying fish	Poisson volant
flying lead	Bretelle
flying saucer	Soucoupe volante
flying squirrel	Écureuil volant
flyover country	Région que l'on survole en avion (en allan
flyover state	États que l'on survole en avion (en allant
foam film	Film de mousse
foam material	Matériau alvéolaire
focal length	Distance focale
fog computing	Fog computing, informatique géodistribuée,
fog drip	Ruissellement du brouillard
fog of war	Brouillard de guerre
foie gras	Foie gras
fold up	Plier
folding rule	Mètre pliant
folding ruler	Mètre pliant
folk etymology	Étymologie populaire
folk music	Folk
follicular dendritic cell	Cellule folliculaire dendritique
follow suit	Fournir ; jouer une carte de la même coule; Emboîter le pas , en faire autant, f
follow up	Recontacter, donner suite
follow-me-home function	Éclairage prolongé
food bank	Banque alimentaire
food chain	Chaîne alimentaire
food compatibility	Compatibilité alimentaire
food court	Aire de restauration
food defence	Défense alimentaire
food defense	Défense alimentaire
food for thought	Matière à réflexion : œuvre d’art, livre,
food mill	Moulin à légumes
food poisoning	Intoxication alimentaire
food power	Pouvoir alimentaire
food processor	Robot ménager, robot cuiseur, robot de cui
food safety	Innocuité des aliments
food security	Suffisance alimentaire
food stamp	Bon alimentaire
food swamp	Marécage alimentaire
food taster	Goûteur
food tech	Technique agroalimentaire de pointe
food technology	Technique agroalimentaire de pointe
food truck	(le snack mobile) Camion restaurant, casse; (le camion pour ce type de snack) ca
food web	Réseau trophique
foot fault	Faute de pied
foot soldier	Fantassin
for a song	Pour une bouchée de pain, pour trois fois
for a start	D’abord, pour commencer
for all	Pour tout
for all intents and purposes	En pratique, pratiquement, en réalité, en
for all practical purposes	En pratique
for better or for worse	Pour le meilleur et pour le pire, notammen
for better or worse	Pour le meilleur et pour le pire
for example	Par exemple
for free	Gratuitement, gracieusement
for good	Pour de bon
for instance	Par exemple
for now	Pour le moment, pour l’instant
for real	Réellement, pour de vrai; Vrai, réel, authentique
for some reason	Pour une raison ou pour une autre : pour u
for starters	Pour commencer, premièrement, tout d’abord
for the birds	Pour les nuls, pas pour nous
for the greater part	Pour la plupart
for the most part	Dans l’ensemble
for the nonce	Pour la circonstance, pour l’occasion (dan
for the record	Pour mémoire
for the sake of	À l’égard de; Dans l'intérêt de; Pour l’amour de
for toffee	Très bien, du tout (dans des phrases négat
for why	Pourquoi ? Pour quelle raison ?
for your information	Pour votre information, pour info, pour vo; Pour votre information, pour info; P
forage grass	Herbe fouragère
forage harvester	Ensileuse
foramen caecum of frontal bone	Foramen cæcum de l’os frontal
foramen caecum of medulla oblongata	Foramen cæcum de la moelle allongée
foramen caecum of tongue	Foramen cæcum de la langue
foramen lacerum	Foramen déchiré
foramen rotundum	Foramen rond
foramen spinosum	Foramen épineux
foraminiferal ooze	Boue à foraminifères
forbidden fruit	Fruit défendu; Définition manquante ou à compléter. (Ajou
force field	Champ de force
force majeure	Force majeure
force oneself	Se forcer; Violer
force open	Forcer
force out	Éjecter, forcer à sortir; Retrait forcé. Retrait par un jeu forcé; Retirer par u
force regeneration	Régénération de force
foreach loop	Type de boucle parcourant chaque élément d
foregone conclusion	Évidence, quelque chose de couru d’avance
foreign key	Clé étrangère
foreign language	Langue étrangère
forensic anthropology	Anthropologie médicolégale
forensic archaeology	Archéologie médicolégale
forensic medicine	Médecine forensique, médecine légale
forensic pathologist	Médecin légiste, légiste eExamen du défunt; Coroner (examen du défunt pour déter
forensic photography	Photographie de scène de crime
forensic science	Criminalistique; Traçologie
forest rabbit	Lapin du Brésil
forested tundra	Toundra arborée
forever after	À tout jamais
forever and ever	Pour toujours
forewarned is forearmed	Un homme averti en vaut deux
forget it	Laisser tomber (abandonner)
forget oneself	Se méprendre, manquer de respect
fork bomb	Fork bomb
fork hoist	Chariot élévateur
fork over	Abouler, Débourser
fork truck	Chariot élévateur
forklift truck	Chariot élévateur
formal language	Langage formel
formal language theory	Théorie des langages
formal neuron	Neurone artificiel
formal neurone	Neurone artificiel
formal parameter	Paramètre formel
formation flight	Vol en formation
formation flying	Vol en formation
formative assessment	Évaluation formative
formative evaluation	Évaluation formative
formed grain	Bloc de poudre préformé
formic acid	Acide formique
formic aldehyde	Aldéhyde formique
formic anammonide	Cyanure d’hydrogène, acide cyanhydrique (H
formylic acid	Synonyme de formic acid (acide formique)
fortified house	Maison forte, maison fortifiée
fortune cookie	Biscuit chinois, gâteau servi dans les res
fortune favors the bold	La fortune sourit aux audacieux
fortune favors the brave	La fortune sourit aux audacieux
fortune favours the bold	La fortune sourit aux audacieux
fortune favours the brave	La fortune sourit aux audacieux
forum shopping	Élection de juridiction; Fait pour un État de chercher du soutien d
forward exchange rate	Cours de change à terme
forward freight agreement	Contrat à terme de fret maritime
forward market	Marché à terme
forward price	Cours à terme
forward proxy	Synonyme de proxy
